,titolo,durata,views,n_comments,n_like,genere,subscribers,publ,max_quality,timedelta,score,class
913,Red Eyes Deck Update 21/09/2009,437,1425,7,8, Gaming,316,2009-09-21,3,0.2297052527581096,0.132680013212359,1
914,NEW 2014 Bentley Continental GT V8 S,135,51241,9,126, Autos & Vehicles,2390000128,2013-09-03,5,0.4673143421702618,0.4476848875531279,3
915,CATHOLIC SONGS. HOMA BAY ST PAUL CATHOLIC CHURCH- MTOTO YESU AMEZALIWA -KENYA,433,152142,43,346, Music,2360,2013-09-04,4,0.4674790054338877,0.5076010684897927,3
916,DJ KC @ BLING KING - PART 2,359,3661,2,1, Music,115,2009-02-24,3,0.1952906306602997,0.1061175896847173,1
917,cosecha de zanahorias,134,81039,4,23, Science & Technology,42,2008-11-18,3,0.1791536308249629,0.1584158928972855,1
918,Entrevista  Nembhard Gaiteros del Zulia,192,1620,3,6, People & Blogs,72,2012-11-06,6,0.4177506998188704,0.2381577286098027,2
919,la banda sm de yucunicoco,304,3386,1,4, Music,0,2010-11-15,3,0.2988638234809814,0.1776944578489545,1
920,Tudo o que você quiser - Thaeme e Thiago,177,9094,0,34, Music,230,2013-11-26,6,0.4811460563148361,0.372272154769276,2
921,TUNEAME LA NAVE BAJA TUNING AZTECA TV,180,3538,0,8, Entertainment,44600,2013-03-16,5,0.4391569240902355,0.2780480113970363,2
922,Uriah Heep - Lady in black (Acoustic Live),373,578445,162,1705, Music,411,2008-02-27,3,0.1355178659641034,0.171379613208528,1
923,K-69 Hondo on Lake Havasu,191,3307,1,9, Autos & Vehicles,24700,2011-07-23,4,0.3400296393874527,0.2160722136724007,2
924,1995 - Freestyle Générations 88.2,368,264681,264,2042, Music,210000,2011-10-03,6,0.3518853943685164,0.4320781845123241,3
925,HS Football: 7on7 State Passing Championship at Dublin Coffman [6/20/15],208,1830,0,7, Sports,11200,2015-06-23,5,0.5756627696360942,0.3371612408474065,2
926,【Minecraft】新増殖グリッチ CU16/1.19 ※2015/09/14修正,214,11896,0,0, Gaming,62,2015-02-18,5,0.5550798616828585,0.3180708676377083,2
927,Palace vs Peterborough MUST SEE VIDEO!!,286,57365,40,372, People & Blogs,71,2012-11-10,5,0.4184093528733739,0.4312454439011041,3
928,太鼓の達人14　勇気りんりん（ばいそく）,120,10773,0,9, Gaming,18800,2010-10-08,4,0.2926066194631977,0.2070388817526632,2
929,A topeira,281,2985,0,7, Comedy,36,2008-04-06,3,0.1419397332455129,0.0873738003510383,1
930,LineRider2 Unbound Part 3 - By TechDawg.,196,3511,2,12, Gaming,274,2008-10-07,4,0.1722377737526757,0.1128376600537281,1
931,Entrevista a Zinedine Zidane en Realmadrid TV,489,168234,159,1407, Sports,8259999744,2013-09-12,4,0.4687963115428948,0.5520037193471059,3
932,CSS :  Skill Awp CeriiZe  [Awp_lego_2] E.S.L,343,3713,5,3, Gaming,0,2008-10-30,3,0.1760250288160711,0.1032510353744473,1
933,2015 Range Rover by Startech - Exterior and Interior Walkaround - 2015 Geneva Motor Show,338,117983,16,474, Autos & Vehicles,644000,2015-04-18,6,0.5647949942367858,0.6153288626985967,4
934,Stock K7 1000 vs Modified K7 1000,172,1736,1,2, Autos & Vehicles,202,2012-07-04,6,0.3971677918656348,0.2075516631068367,2
935,The Record Sweep: Andrés,251,16691,6,102, Music,76300,2014-11-26,6,0.5412481475382842,0.4745185773343843,3
936,How to Upgrade / Downgrade your Wii using cIOS Downgrader.,154,54052,0,23, Howto & Style,34,2008-12-20,3,0.1844228552609912,0.158514447484776,1
937,Tor Mikołajki Motomajówka 2011 Onboard - T.Błaszkowski,151,1367,0,1, Sports,19,2011-05-02,4,0.3265272517701301,0.1577871325036418,1
938,Nirvana - Smell Like Teen Spirit (Drum & Guitar Cover),226,3333,7,17, Music,137,2009-07-31,4,0.2211427630495636,0.1485685060280441,1
939,ArmA 3: Life Studios - Police Lightbar Showoff,172,11556,23,95, Gaming,8830,2013-11-15,6,0.4793347604149514,0.4074168320757531,3
940,Lucas Oil Pro Pulling League,418,8917,2,6, Autos & Vehicles,189,2011-08-21,4,0.3448048740326033,0.2324817038642617,2
941,[FANCAM/TOPPDOGG] 141010 ♬ 아라리오 (FULL),207,1275,0,51, People & Blogs,3500,2014-10-10,6,0.5335089741478676,0.3616789206381869,2
942,Hacienda San Jose - Sureña,124,2694,0,5, People & Blogs,45,2010-08-06,4,0.282232833854767,0.1670082738742026,1
943,Power of the horde,297,1148,1,1, Entertainment,0,2007-06-03,4,0.0912234480487403,0.0431091482551772,1
944,"MR.HYDE feat PIETRA MONTECORVINO - MURI'  (Video Ufficiale tratto dal nuovo album ""Guagliò"" )",241,215799,50,1091, Music,79200,2014-10-15,6,0.5343322904659971,0.6290031668559674,4
945,Fire consumes building north of Kearney; Pleasanton firefighters respond,139,1132,0,1, News & Politics,723,2012-05-24,5,0.3904165980569735,0.1841632114271468,1
946,"The Quilt Show: Krista Hennebury-""Make It  Take It""",158,4378,1,12, Howto & Style,68200,2015-06-22,5,0.5754981063724683,0.3847800185135021,2
947,whisky review 8  - pete's wine advice,289,10465,10,129, Education,171000,2009-03-04,4,0.1966079367693067,0.1695588344618071,1
948,'' Everything Burns '' - Lamina/John,239,5232,8,27, Entertainment,76,2006-09-16,4,0.0484109995060102,0.0351626730623157,1
949,Skullcandy Crusher Review! [Deutsch],305,20265,117,523, Science & Technology,119000,2014-01-22,6,0.4905318623415116,0.4845942555278223,3
950,Anthony Williams USD Skates AM 2013,133,25803,18,218, Sports,72300,2013-02-19,5,0.4350403424995883,0.4130164960537806,3
951,Elena & Damon - You told me to kill him,161,3787,0,16, Film & Animation,10,2012-11-10,4,0.4184093528733739,0.2828988232949138,2
952,City Club Hotel New York — Grand Duplex Suite,274,2499,0,7, Travel & Events,0,2009-07-24,3,0.2199901202041824,0.133032019100061,1
953,Dragon Age: Inquisition - Cassandra Romance - Part 21 - Spirit of the Divine,152,22079,6,92, Gaming,298000,2014-12-01,6,0.5420714638564136,0.4811200161430195,3
954,Elephant House Sausage Hacks,153,77742,2,149, Howto & Style,0,2015-08-24,6,0.5858718919808991,0.5821304046917817,3
955,Barbie's Advice for Black Friday! - Barbie in Real Life Part 2,170,61818,86,492, Comedy,7250,2012-11-21,6,0.4202206487732587,0.4421880831285533,3
956,Fantasy Questions: Julio Jones or Jordy Nelson in 2015?,122,2104,9,28, Sports,282000,2015-07-14,6,0.5791206981722378,0.3896631891429553,2
957,How to Hem Your Jeans | Easy Hemming Technique | Fashion How To,172,16913,14,178, Howto & Style,149000,2013-03-19,5,0.4396509138811131,0.4006388108930155,3
958,Odkurzacz ZELMER COBRA 2010 / 2000 plus / Vacuum cleaner,226,124060,22,174, People & Blogs,107,2014-02-26,6,0.4962950765684176,0.5119611676316929,3
959,como hacer que eurotruck simulator 2 valla mas rapido,326,97109,125,264, Gaming,85,2013-05-20,5,0.449860036225918,0.4687306132003473,3
960,Powder Coating Boolits,191,2908,2,6, People & Blogs,0,2014-03-11,5,0.498435698995554,0.3019622925611765,2
961,GTA San Andreas - Walkthrough - Air Race - Barnstorming (HD),319,26634,113,157, Entertainment,3510000128,2010-02-09,5,0.2529227729293594,0.2355659235536546,2
962,PIGS IN A BLANKET - Polymer Clay Tutorial,137,4577,26,88, Entertainment,6650,2013-06-01,6,0.4518359953894286,0.356401493349436,2
963,Luan Santana - Show da Virada - 24/11/2010,180,2305,0,1, Music,0,2010-11-25,6,0.3005104561172402,0.1548023969813236,1
964,WCG 2009 Mouz.Fly100% vs WE.Pepsi.Infi  1set 1of1 [ENG],231,1620,6,8, Gaming,2920,2009-11-15,4,0.2387617322575333,0.1397810282242291,1
965,WarFrame Damage 2.0 - Stakhanov's Builds EP17 - Ogris Launcher,419,2028,13,35, Gaming,742,2014-06-27,5,0.5162193314671497,0.3529959275632571,2
966,Bachmann Ivatt Class 2MT with SWD ESU Mogul sound,189,8040,9,15, Entertainment,448,2007-12-22,3,0.1244854273011691,0.0894302531145273,1
967,Honda CBR 600 RR 2003.TOP SPEED  280 km/h.,194,22107,18,175, Autos & Vehicles,12200,2012-06-10,4,0.3932158735386135,0.3643487925308082,2
968,Diving Truck Lagoon wrecks: Fujicawa Maru,259,2762,12,21, Entertainment,0,2009-02-24,4,0.1952906306602997,0.1313525634498555,1
969,Small big plane,359,7710,7,15, Autos & Vehicles,666,2011-11-03,5,0.3569899555409188,0.2555477413499082,2
970,Recifecustoms e Laranjeira do Grau,381,4074,22,381, Entertainment,402000,2015-07-16,6,0.5794500246994896,0.5044881056889071,3
971,"Gt6 ""drift"" drisfruta derrapando con DFGT",441,1735,9,11, People & Blogs,488,2014-02-14,4,0.4943191174049069,0.3001487033517148,2
972,"Whitney Houston Tribute- by 15yr old Jasmine Nicole ""I Will Always Love You""",232,1328,0,3, Music,1750,2012-02-26,5,0.3759262308578956,0.1969051491907774,1
973,Toronto Raptors vs Boston Celtics Jan.12/09,367,5565,9,23, Sports,577,2009-01-12,3,0.1882101103243866,0.1356413844095883,1
974,Ford Shelby Cobra Replica Kit Car 427 V8 Video,141,4067,3,3, Autos & Vehicles,26300,2010-09-23,3,0.2901366705088095,0.1717989106226107,1
975,[APH@sims2] birthday song,169,3600,10,43, Film & Animation,243,2010-01-31,3,0.2514408035567265,0.1838301455909004,1
976,Drilling a center hole in a small brass disk,148,2153,0,4, Howto & Style,12,2012-01-29,4,0.3713156594763708,0.2105054670406973,2
977,ペーパーマリオ スーパーシール「W3-4 ボウリングで隠しゴールへ！？」,156,136637,5,0, Gaming,65900,2012-12-08,4,0.4230199242548987,0.3054551229689077,2
978,"Green Day ""Hitchin A Ride""- Billie's Dance  1 2 1 2 3 4",233,3778,18,25, Music,30,2010-09-02,5,0.2866787419726659,0.2012280951770074,2
979,9. Spieltag | SGS - SGD | Pressekonferenz nach dem Spiel,438,4329,0,39, Sports,42700,2014-09-14,5,0.5292277292935946,0.3898012905670235,2
980,Upside Down French Braided Bun | Natural Hair,330,75162,246,3437, Howto & Style,597000,2014-12-01,6,0.5420714638564136,0.6411646849413883,4
981,Yu-Gi-Oh! Legacy of the Duelist DLC - GX Lost Duels,180,38466,40,175, Gaming,55700,2015-08-02,5,0.5822493001811296,0.5591975410532769,3
982,Impression... Roman Schernego / Художник Роман Чернего,198,1369,3,19, People & Blogs,10,2011-02-13,5,0.313683517207311,0.1957138815613955,1
983,Oppa Marik Style,218,3119,29,43, Film & Animation,507,2012-12-10,4,0.4233492507821505,0.3058060047228905,2
984,Poppy TIME LAPSE.. Drawing LOL,316,18380,66,411, Entertainment,2220000000,2014-04-03,5,0.5022229540589495,0.4857751231503367,3
985,Comparatif Chevrolet Camaro Cabriolet vs Caterham R300 Super,268,5603,0,32, News & Politics,238000,2012-10-31,5,0.4167627202371151,0.3086347805737843,2
986,2007 Ford E350 10 Passenger Van,126,4154,0,8, Autos & Vehicles,19,2009-11-25,4,0.2404083648937922,0.1545685804747102,1
987,ביקורת - Sonic Generations,269,32116,129,506, Gaming,22500,2015-02-14,6,0.554421208628355,0.5621825196731756,3
988,Jairo Frias - Primer Amor (video official),237,52489,51,618, Music,5510,2013-04-01,5,0.4417915363082496,0.4666133003271513,3
989,Behind-The-Scenes At Glastonbury With Ellie Rose!,286,10369,1,21, Entertainment,0,2015-07-15,6,0.5792853614358636,0.4364216381167644,3
990,Pastikan - Datuk Siti Nurhaliza (live),272,74754,15,152, Entertainment,55,2008-04-10,4,0.1425983863000164,0.1415188839580861,1
991,Moomins Reset,279,17024,6,31, Film & Animation,14,2009-05-26,4,0.2102749876502552,0.169594146231889,1
992,HOT - Đông Nhi [CHUNG KẾT THE REMIX - HÒA ÂM ÁNH SÁNG],276,22270,0,114, Music,268,2015-04-26,4,0.5661123003457929,0.5100955160620229,3
993,Колыбельная(Анна Герман)музыка М.Блантера,142,2805,0,30, Music,205,2011-08-05,4,0.3421702618145891,0.2376321885497924,2
994,NFSPS: Lambo in a speed challenge,132,1355,2,4, Autos & Vehicles,29,2008-06-18,3,0.1539601514902025,0.0829293533098753,1
995,Electric Daisy Carnival NYC 2012 - 05/20/2012 - Afrojack (1st set) Intro,393,1444,0,2, Music,378,2012-05-21,5,0.3899226082660958,0.1993804597715716,1
996,hasan paşa köftesi tarifi,138,2130,0,0, Howto & Style,14400,2013-07-08,4,0.4579285361435863,0.2143031915556832,2
997,PLATAMON PALACE BEACH HOTEL AND SPA 5*****,133,29026,0,12, Travel & Events,187,2008-11-18,4,0.1791536308249629,0.1404763952073224,1
998,GRUPO MUSICAL ILUSION 4 dejenme llora,175,1331,2,4, Music,27,2012-10-02,4,0.4119874855919644,0.2214640413495986,2
999,Rihanna - Love the way you lie ( DJ Karp Remix ) malaysian song,302,2409,0,11, Entertainment,26,2011-08-01,3,0.3415116087600856,0.2142089094671988,2
1000,Stories - Aftermath @ Shorefest 2012,189,3669,5,34, Music,125,2012-09-06,5,0.4077062407376914,0.2928523254291811,2
1001,Samsung Galaxu S4?HDC Galaxy S4 N9502 System Reviews,401,1595,0,6, Science & Technology,18300,2013-06-11,5,0.4534826280256874,0.2580976682487146,2
1002,DCWV Inc. Immortal Love Paper Roses,498,14937,18,82, People & Blogs,4410,2011-02-03,5,0.3120368845710522,0.2673372825838407,2
1003,Moby - Extreme Ways - Tiesto - Remix -VS- Gorillaz - Tomorrow comes today - Goose - Remix,375,3422,0,11, Music,26,2011-04-01,4,0.3214226905977276,0.2084978057210011,2
1004,Deltic 55022 on 1Z93 VIP's Train Leaves Stirling,138,1870,2,9, Travel & Events,0,2008-05-15,4,0.1483616005269224,0.0891117003164205,1
1005,Red Wings Win Game 2 of 1998 Stanley Cup Finals,130,18191,14,29, Sports,142,2008-04-12,3,0.1429277128272682,0.115291607554086,1
1006,10 Days in Hell [Minecraft Challenge] ~ Platz 4 ~,326,2665,23,49, Gaming,13100,2012-08-12,5,0.4035896591470443,0.2908062780715669,2
1007,Dannii Minogue Explores The Residence - Airbus A380 - Etihad Airways,179,1801351,691,7423, Travel & Events,220000,2014-05-04,6,0.5073275152313519,0.7223281736235048,4
1008,raices mancoreñas-dos hermanitos,211,44000,7,121, People & Blogs,450,2008-05-10,3,0.147538284208793,0.1396065428888782,1
1009,Die Waldeslust,208,103889,74,0, Music,13000,2014-02-07,4,0.4931664745595258,0.3478551711659043,2
1010,Nanobehandling av bil - Del 2,322,6075,0,2, Autos & Vehicles,0,2006-04-03,3,0.0210768977441132,0.0126264834825874,1
1011,Animation Is For Everybody,456,9921,377,253, People & Blogs,23700,2014-03-28,4,0.5012349744771941,0.4511424323204772,3
1012,Orquestra assembleia de Deus de Pres. Venceslau Outro bem não acharei 473 da Harpa Crista,216,3861,3,23, Music,36,2010-03-21,3,0.2595093034743949,0.1812330474278138,1
1013,PenCep Pencere Kapı Çizim Uygulaması,222,8347,0,0, Science & Technology,248,2014-02-10,4,0.4936604643504034,0.2721961725533168,2
1014,Erykah Badu-Bag Lady-Barcelona B-estival 2008,146,1207,1,2, Music,16,2008-07-15,4,0.1584060596081014,0.0792641730403796,1
1015,"Last Call ""Trashy Side""",218,1258,0,2, Music,239,2009-03-26,4,0.2002305285690762,0.1006985599856799,1
1016,Swype (New touchcreen keyboard technology),127,14435,10,17, Science & Technology,21,2008-09-10,3,0.1677918656347768,0.127744591835884,1
1017,Hungaroring  Yamaha R1 onboard 2010,141,3886,2,12, Sports,58,2010-06-13,5,0.2733410176189692,0.1807669631950917,1
1018,Mw2 Glitch Out of map bei Hochexplosiv,191,3103,2,11, Gaming,36,2011-02-01,5,0.3117075580438004,0.2003332884513571,2
1019,[C9] [HowTo] [DIY] [Village] [Blacksmith] [Guide] Ehancing - Improve your equipment,172,3366,2,5, Gaming,184,2012-07-01,6,0.3966738020747571,0.2401217628992299,2
1020,Status Quo Leeds --1974 -- Caroline,258,9828,4,36, Music,2150,2010-12-10,4,0.3029804050716285,0.2368860570861061,2
1021,Typical Halo Player,152,19772,125,626, Comedy,37200,2012-12-11,5,0.4235139140457764,0.4223915302473989,3
1022,"Премьера фильма ""Форсаж 7"" в кинотеатре ""Люксор Брянск""",218,2425,0,8, Film & Animation,1100,2015-04-14,6,0.5641363411822823,0.3441654163810616,2
1023,Bus to Us-P4A 2011,252,223813,1390,1169, Nonprofits & Activism,44900,2011-12-17,5,0.3642351391404577,0.431114384677357,3
1024,How To Make A Duct Tape Woven Belt,211,8150,6,52, Howto & Style,799000,2013-08-05,5,0.4625391075251111,0.3664999037754958,2
1025,"INMACULADO HIGH SCHOOL - PROMO 2018 - FESTIVAL DE DANZAS 2009 - ""RITUAL DEL MASATO""",126,2436,2,3, Education,18000,2010-03-14,4,0.2583566606290137,0.1448949246682365,1
1026,Poker Face Spongebob,240,135904,34,268, Music,178,2009-07-07,3,0.2171908447225424,0.2309578909793612,2
1027,XAircraft X650 QuadCopter-Indoor Aerial photography,156,5428,0,1, Science & Technology,417,2010-08-20,3,0.2845381195455294,0.1614559910838435,1
1028,C5N - CLIP FESTEJOS POR LA VICTORIA ARGENTINA,129,2112,1,5, News & Politics,1480000000,2010-06-28,4,0.2758109665733574,0.1591089966495567,1
1029,Cold Water Challenge IchZee,249,2114,0,10, Nonprofits & Activism,0,2014-06-22,6,0.5153960151490202,0.3164261507675264,2
1030,Drawing Regular Show Characters as Humans,397,21011,72,171, Howto & Style,292,2012-06-14,6,0.393874526593117,0.363183192064446,2
1031,Paalkaayam- Gafoor Ka Dosth - Episode 272,123,25138,3,301, Entertainment,1210000000,2013-11-26,5,0.4811460563148361,0.4654625690716016,3
1032,C3 Conference opener 2-16-11 pt 1,189,1082,0,0, Music,0,2011-02-17,3,0.3143421702618146,0.134106192520336,1
1033,[Tutorial]TacticalBacon e VoxelSniper - Porcos Voadores Minecraft,330,6400,16,64, Gaming,940000,2013-04-07,5,0.4427795158900049,0.3498258080017473,2
1034,STUNNING AIRBUS BELUGA Take Off from Hamburg Airport!,185,40408,59,217, Travel & Events,35100,2014-10-09,6,0.5333443108842417,0.5208027085070591,3
1035,Zutara Haunted Version 1,211,2291,2,12, Film & Animation,25,2008-03-30,4,0.1407870904001317,0.0885633078578698,1
1036,Dead Rising 2 (喪屍圍城2) 作弊模式 Part 88最後 Final (Ending A),216,12158,4,16, Gaming,1440,2011-07-12,6,0.3382183434875679,0.2527690653380879,2
1037,Corn Shelling.wmv,204,4405,0,6, Autos & Vehicles,449,2009-12-14,4,0.243536966902684,0.1537152054037013,1
1038,Peinture acrylique le portrait (zaam thoj),443,14640,17,87, Entertainment,2790,2014-10-13,5,0.5340029639387452,0.4587590503465134,3
1039,Carl Mendoza,223,7665,11,14, Sports,0,2009-03-12,3,0.1979252428783138,0.1408320724375859,1
1040,Formal/ Bridal DIY Big Bun Natural Hairstyle,264,17306,8,144, Howto & Style,5940,2014-06-11,6,0.5135847192491355,0.4621262168282585,3
1041,Halo 3 HD Trailer(E3 2007),131,5820,1,7, Entertainment,20,2007-07-11,3,0.0974806520665239,0.0639806369053561,1
1042,The lion king - Circle of life {VLAAMSE VERSIE},258,19618,0,40, Comedy,63,2011-12-19,5,0.3645644656677095,0.3027084693722888,2
1043,Spring Bass Fishing Wisconsin 2013,394,2362,6,11, Sports,758,2013-05-11,6,0.448378066853285,0.2807001063004657,2
1044,HTTL Lane guides + Tips : Renekton ❤,361,66358,133,475, Gaming,56900,2012-07-07,5,0.3976617816565124,0.4193187249963403,3
1045,First 40 Minutes of God of War Collection(God of War II) - Part 4,496,401823,39,182, Gaming,816,2009-11-19,5,0.2394203853120368,0.2648134090289482,2
1046,UD Las Palmas - Leganés 99-00,154,1548,0,1, Sports,236,2013-03-17,4,0.4393215873538613,0.2156282752301236,2
1047,"конкурс - ""принесите мне...""",325,3779,0,0, People & Blogs,0,2012-11-19,4,0.4198913222460069,0.2112028021133927,2
1048,台服舒適SRX-9 評測,240,1956,1,4, Gaming,31,2010-05-06,3,0.2670838136011855,0.1498495437525823,1
1049,SuperDuper 備份複製硬碟好軟體,288,5174,0,5, Science & Technology,28100,2009-11-18,5,0.239255722048411,0.1511116687305784,1
1050,Andrew Dronov - Secret Weapon by MXPX (Ukulele cover),141,1469,2,26, Music,15,2014-09-16,6,0.5295570558208463,0.3423861754600042,2
1051,27.04.2010 - Why Does My Heart Feel So Bad? - Moby - Movistar Arena  Santiago - Chile (HD),258,2949,2,17, Music,889,2010-04-28,5,0.2657665074921785,0.1765612095597582,1
1052,IOLE talks small attendance for recent fights,414,4741,4,6, Sports,2830,2010-12-01,4,0.3014984356989955,0.1916525380576647,1
